1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.014775,0.01359,0.02526,0.048117,0.04921,0.0001176,0.00010404,0.00076146,0.0026984,0.0017929,0.010968,0.0098993,0.0018743,-0.0081604,0.030456,0.010845,0.0102,0.027595,0.051946,0.042343,2.2387,2.4103,3.9448,4.1248,4.0577,-0.17246,-0.66533,-1.6472,-1.7471,1.7089,0.025934,0.021083,0.019043,0.019213,0.11602,1.7552,1.5513,2.1152,2.3617,2.3576,0.00021831,0.0001847,0.00063806,0.0023153,0.0024217,0.016157,0.082726,0.023233,0.082355,0.084935,0.00024424,0.0071317,0.00061867,0.0064991,0.0075395,0.0071909,-0.027032,-0.0030818,0.03481,-0.027414,0.015628,0.084449,0.024873,0.080617,0.08683,1.7077,4.9196,3.0793,4.8755,4.9244,0.42419,-1.9191,-0.65223,1.9137,-1.9226,0.030765,0.030765,0.030764,0.21477,0.030763,1.9041,2.6094,2.13,2.6078,2.6095,0.00026106,0.0068436,0.00053978,0.0067824,0.0072139,6
0.010689,0.037634,0.059223,0.027567,0.049888,0.00011951,0.0016044,0.0031845,0.00064093,0.0026527,0.0038298,-0.0089047,0.029218,0.015028,-0.016679,0.010932,0.040055,0.056431,0.025317,0.051504,1.7877,3.9631,4.0884,3.594,4.0189,-0.40058,-1.6582,1.7265,1.4696,-1.6819,0.015457,0.016049,0.1435,0.064445,0.016995,1.446,2.3728,2.4231,2.3377,2.4139,0.00011426,0.0014163,0.0035074,0.00075996,0.0024888,0.031432,0.032935,0.035094,0.044414,0.031587,0.0011353,0.0012336,0.001353,0.0021498,0.0011537,-0.0064718,-0.0075333,0.010204,-0.013457,-0.0060267,0.033694,0.035122,0.036783,0.046366,0.033966,1.5688,1.5014,2.6738,2.2587,1.9181,-0.44291,-0.43745,-0.59233,-0.84124,-0.58564,0.025651,0.025671,0.057338,0.025836,0.025954,1.6866,1.6108,1.6338,2.066,1.8757,0.00098797,0.0010847,0.0012316,0.0019726,0.00099773,6
0.0625,0.053157,0.021368,0.036581,0.030098,0.0044813,0.0020948,0.00028309,0.0015596,0.00054971,-0.0080676,0.032096,0.014627,0.0011542,0.02085,0.066942,0.045769,0.016825,0.039492,0.023446,4.6444,3.9477,4.0341,3.9228,2.0696,-1.7503,1.5616,1.4998,-1.2474,0.78317,0.052159,0.12864,0.050167,0.048467,0.060133,2.4796,2.42,2.3477,2.1943,1.9979,0.0039062,0.0028257,0.0004566,0.0013381,0.00090592,0.013839,0.013363,0.014734,0.013442,0.012285,0.00021068,0.00019117,0.00022525,0.00019869,0.00016325,0,0.0021853,0.0035114,0.00022413,0.0015876,0.014515,0.013826,0.015008,0.014096,0.012777,4.471,4.8548,3.6353,4.5871,5.519,0.61097,0.37598,0.33133,0.77149,1.0664,0.033708,0.033705,0.033703,0.0337,0.033698,2.4356,2.5223,2.2873,2.5071,2.7429,0.00019153,0.00017857,0.0002171,0.00018068,0.00015093,6
0.015364,0.005944,0.026659,0.017211,0.018729,0.00025305,3.61E-05,0.00066869,0.00027327,0.00036746,-0.0024507,0.0015797,0.010139,0.0069129,-0.0040894,0.015908,0.0060099,0.025859,0.016531,0.019169,7.6942,2.6691,8.4033,7.7379,8.2584,-2.3788,0.57797,2.6468,2.461,-2.5655,0.012748,0.012742,0.086528,0.054715,0.012728,3.1427,2.1438,3.2457,3.1791,3.2244,0.00023606,3.53E-05,0.00071069,0.00029621,0.00035078,0.035129,0.11377,0.081795,0.062711,0.038469,0.0012883,0.013613,0.0065445,0.0039529,0.0014807,-0.01267,0.039995,-0.035167,-0.025271,0.015683,0.035892,0.11668,0.080898,0.062872,0.03848,1.9169,3.7257,3.3344,3.2607,2.6716,-0.19523,1.4835,-1.3196,-1.2268,1.0102,0.036226,0.26917,0.036228,0.036229,0.084188,1.7767,2.3659,2.3147,2.292,2.1885,0.0012341,0.012944,0.0066905,0.0039327,0.0014799,6
0.065861,0.013782,0.025148,0.0094532,0.01406,0.0044044,0.00022176,0.0005461,0.00010302,0.00014494,-0.025834,-0.0022668,0.013316,0.0018743,0.0087693,0.066365,0.014892,0.023369,0.01015,0.012039,4.0835,2.9186,3.5538,1.992,2.434,-1.7197,-0.80139,1.4272,-0.15872,0.53501,0.015746,0.015752,0.0587,0.015765,0.028571,2.4317,2.0824,2.3342,1.6677,2.032,0.0043377,0.00018994,0.00063241,8.94E-05,0.00019769,0.073621,0.056974,0.042956,0.048984,0.030274,0.0054489,0.0033136,0.0019268,0.0025105,0.00089448,-0.029654,0.022018,-0.015478,-0.017532,0.013081,0.073817,0.057564,0.043895,0.050105,0.029908,3.7016,3.3768,3.1793,3.4438,2.2162,-1.4696,1.362,-0.9998,-1.2275,0.903,0.035579,0.13231,0.035567,0.03556,0.063539,2.3682,2.3223,2.2378,2.3026,2.0988,0.0054201,0.0032461,0.0018452,0.0023995,0.0009165,6
0.053006,0.020642,0.067427,0.019233,0.052092,0.002734,0.00046459,0.004646,0.00035367,0.0025977,0.021593,-0.0052778,-0.02375,0.008172,0.022068,0.052288,0.021554,0.068162,0.018806,0.050967,4.8138,3.0064,4.9123,3.0088,4.8865,1.8731,-1.0417,-1.9269,0.84915,1.9121,0.13782,0.017033,0.017026,0.043875,0.13587,2.6001,2.2714,2.6131,2.2812,2.6083,0.0028097,0.00042607,0.0045464,0.00036992,0.0027136,0.065402,0.019487,0.046183,0.049123,0.018572,0.0043561,0.00044601,0.0021415,0.0025619,0.00041309,-0.025442,0.0028421,0.018662,-0.016676,-0.00082182,0.066001,0.021119,0.046277,0.050616,0.020325,3.5173,1.9704,3.091,3.4432,2.1134,-1.391,-0.20013,1.165,-1.3036,0.41451,0.03103,0.031033,0.10472,0.031037,0.031039,2.3405,1.5925,2.2674,2.3121,1.6713,0.0042774,0.00037975,0.0021329,0.002413,0.00034491,6
0.008819,0.011469,0.030714,0.017077,0.0080127,7.88E-05,0.00012973,0.00097743,0.0002717,7.20E-05,0.0027743,0.0040283,-0.008634,0.0070777,0.00048267,0.0088791,0.01139,0.031264,0.016483,0.0084833,2.7016,3.0503,6.5159,5.1381,4.5804,0.89765,1.1647,-2.2206,1.9035,0.68459,0.019093,0.027087,0.019093,0.04743,0.019093,2.165,2.3617,2.9274,2.7775,2.3829,7.78E-05,0.00013154,0.00094337,0.00029161,6.42E-05,0.055402,0.035372,0.059128,0.076446,0.040857,0.0035472,0.0015011,0.0027314,0.0065524,0.001961,-0.010649,-0.00051364,0.034927,-0.019587,-0.0059239,0.059558,0.038744,0.052263,0.080947,0.044283,3.7799,3.422,3.7283,3.9669,3.1805,-1.5403,-1.3043,1.5336,-1.6535,-1.1932,0.032628,0.032629,0.13799,0.032629,0.032629,2.3176,2.1105,2.3338,2.3811,2.1757,0.0030694,0.0012512,0.0034961,0.0058439,0.0016693,6
0.036227,0.068679,0.027448,0.072138,0.063102,0.0013314,0.0048859,0.00080693,0.0054173,0.003707,-0.013084,0.022996,-0.0078588,-0.023675,0.028361,0.036488,0.0699,0.028407,0.073602,0.060885,2.4938,4.3585,2.6099,4.9011,4.8545,-0.89161,1.5989,-0.77986,-1.9132,1.9038,0.021898,0.17342,0.022322,0.022613,0.16411,2.1846,2.5251,2.1721,2.6076,2.6007,0.0013124,0.0047168,0.00075342,0.0052039,0.0039818,0.085939,0.045432,0.068595,0.062857,0.037519,0.0063522,0.0023929,0.0052157,0.0036004,0.0015488,0.044055,-0.0036101,-0.015321,0.029409,-0.0089519,0.0797,0.048917,0.07222,0.060004,0.039355,4.7152,4.1619,4.7958,4.5796,3.3914,1.8329,-1.5631,-1.8664,1.7874,-1.1142,0.22025,0.032883,0.032581,0.1611,0.032581,2.5629,2.3756,2.5615,2.5629,2.327,0.0073856,0.0020641,0.0047053,0.003951,0.0014077,6
0.025942,0.058455,0.050051,0.018619,0.04905,0.00070466,0.0035869,0.0024402,0.00040335,0.0026269,0.0083054,-0.018507,0.020334,0.00096277,-0.012417,0.026545,0.059891,0.049399,0.020084,0.051254,2.6611,4.0127,3.8712,2.0396,4.4543,-0.5115,-1.5376,1.3219,0.033842,-1.6924,0.042615,0.032203,0.12255,0.031411,0.030732,1.6427,2.4818,2.4485,1.6871,2.5233,0.00067298,0.003417,0.0025051,0.00034666,0.0024059,0.099044,0.065095,0.026476,0.038402,0.036601,0.0098848,0.004483,0.00075184,0.0013173,0.001443,0.039653,-0.022395,0.0086291,0.019415,0.011711,0.099422,0.066956,0.02742,0.036294,0.037986,3.8813,3.5282,1.9017,1.7745,2.3149,1.6188,-1.3919,0.061847,-0.02239,0.72539,0.23804,0.036761,0.043955,0.06851,0.075165,2.4034,2.3338,1.6602,1.784,2.0537,0.0098097,0.0042374,0.00070099,0.0014747,0.0013396,6
0.030489,0.053164,0.066552,0.018734,0.029929,0.0011154,0.0032441,0.004029,0.00031696,0.00089943,-0.00026389,0.01109,-0.032736,-0.0093174,0.012092,0.033398,0.056957,0.063474,0.017803,0.02999,2.6519,3.312,3.5613,1.9659,3.6373,-0.11461,1.1019,-1.4595,-0.087215,1.4964,0.049377,0.1175,0.015545,0.015543,0.070834,1.7309,2.2102,2.3489,1.8273,2.3667,0.00092958,0.0028264,0.0044291,0.00035095,0.00089573,0.027539,0.054479,0.021081,0.051373,0.047442,0.00050475,0.0033445,0.00030566,0.0021402,0.0025317,0.017797,-0.0064461,0.013303,0.027685,-0.0059582,0.022467,0.057831,0.017483,0.046263,0.050316,1.479,5.1442,1.7657,4.6912,5.2233,0.33354,-1.8322,0.4922,1.7142,-1.8723,0.051359,0.043034,0.042053,0.13419,0.032145,1.865,2.6173,1.9948,2.6121,2.634,0.00075841,0.002968,0.00044442,0.0026392,0.0022508,6
0.042604,0.028038,0.018328,0.011782,0.012765,0.001964,0.00070097,0.00029511,0.00014725,0.00018527,0.00983,-0.013144,-0.008815,-0.0031566,-0.00091855,0.044317,0.026476,0.017179,0.012135,0.013611,5.217,3.8688,2.2811,2.5984,2.2831,1.8798,-1.3099,-0.40704,-0.32289,-0.10047,0.11464,0.015896,0.015896,0.015896,0.017922,2.6909,2.5146,2.0929,2.017,1.825,0.0018151,0.00078611,0.00033593,0.00013881,0.00016295,0.019758,0.038859,0.068304,0.038422,0.089127,0.0003791,0.0013289,0.0050869,0.0013192,0.0075063,0.0086291,0.020066,-0.020648,0.019415,0.041091,0.01947,0.036454,0.071323,0.036321,0.086639,2.3666,2.5626,3.6862,2.4877,3.8048,-0.00099276,0.78911,-1.487,0.69082,1.5611,0.037558,0.083068,0.037555,0.08105,0.21278,1.9009,2.1377,2.3507,2.1095,2.3873,0.00039038,0.0015101,0.0046655,0.0014763,0.0079437,6
0.022186,0.052648,0.027514,0.038449,0.018685,0.00061387,0.0030749,0.00077659,0.0014381,0.0004309,-0.0010556,0.01766,-0.011652,-0.018107,-0.002103,0.024776,0.055452,0.027867,0.037922,0.020758,2.5193,2.5995,1.3224,1.6893,2.4628,-1.0149,0.82612,-0.11917,-0.47402,-0.79722,0.019504,0.10769,0.01947,0.019452,0.019433,1.8905,2.0455,1.5462,1.8667,1.8954,0.00049221,0.0027718,0.00075704,0.0014783,0.00034914,0.072494,0.070338,0.036881,0.056864,0.05258,0.0052583,0.0050223,0.0013889,0.0032796,0.0027247,-0.021797,0.019537,0.0098805,-0.015876,0.016959,0.072514,0.070868,0.037267,0.057267,0.052199,8.2116,8.0242,6.2313,8.0892,8.0118,-2.5741,2.511,1.9489,-2.5145,2.5455,0.036214,0.2262,0.11116,0.036217,0.16927,3.2361,3.2158,3.0139,3.2209,3.2193,0.0052554,0.0049474,0.0013602,0.0032335,0.0027646,6
0.02851,0.03341,0.012831,0.017995,0.0095978,0.00081912,0.0011219,0.00017521,0.00033609,9.79E-05,0.0082563,0.0098138,-0.0023141,-0.0042776,0.0017568,0.02862,0.033495,0.013237,0.018333,0.0098962,7.134,7.6123,3.1519,5.0411,4.2248,2.1473,2.3362,-0.91345,-1.6493,-0.78535,0.088816,0.10595,0.017051,0.017051,0.017051,3.1153,3.1712,2.1865,2.8361,2.2444,0.00081282,0.0011162,0.00016464,0.00032383,9.21E-05,0.062524,0.052313,0.050634,0.08257,0.094803,0.0040782,0.0027466,0.0025701,0.0070768,0.0088623,-0.0226,0.021162,0.020545,-0.030339,0.040029,0.063861,0.052408,0.050696,0.084124,0.09414,3.4251,3.0339,2.9151,3.6496,3.7518,-1.3253,1.0868,0.99605,-1.4754,1.5289,0.034868,0.11762,0.11243,0.034886,0.22578,2.3184,2.2483,2.2205,2.3616,2.3815,0.0039093,0.0027366,0.0025639,0.0068178,0.0089876,6
0.027894,0.011401,0.028167,0.047675,0.011271,0.00066654,0.00014385,0.00091634,0.00208,0.00015045,0.01492,0.0031802,-0.0054538,0.023229,-0.0012856,0.025817,0.011994,0.030271,0.045607,0.012266,3.5487,1.6413,3.5934,3.9895,2.6734,1.437,0.12926,-1.4296,1.6741,-0.034961,0.065093,0.017325,0.017325,0.11495,0.017324,2.3336,1.5196,2.2855,2.4111,1.8023,0.00077806,0.00012999,0.00079336,0.0022729,0.00012702,0.041649,0.049111,0.067909,0.07978,0.082825,0.0021463,0.0030149,0.0031922,0.0076099,0.0081088,0.0041913,-8.22E-05,0.045364,-0.016642,-0.019313,0.046328,0.054908,0.056499,0.087234,0.090049,2.3171,2.546,2.5596,2.976,3.0205,-0.6918,-0.91128,0.9787,-1.2872,-1.3249,0.052001,0.052001,0.13856,0.047835,0.043288,1.646,1.831,2.0404,2.1075,2.1314,0.0017346,0.0024119,0.0046117,0.0063648,0.00686,6
0.032591,0.017788,0.037996,0.01401,0.0090875,0.0011371,0.00032563,0.0014713,0.00019327,0.00010013,-0.01235,0.0074783,0.016329,-0.0064552,-0.0015752,0.033721,0.018045,0.038358,0.013902,0.010006,2.6899,1.865,2.9305,2.0595,1.6623,-1.072,0.29748,1.2573,0.025224,0.41725,0.01434,0.03315,0.082623,0.0123,0.012301,2.1152,1.8636,2.1745,1.7881,1.3537,0.0010622,0.00031643,0.0014437,0.00019628,8.26E-05,0.02862,0.026623,0.015678,0.036246,0.057059,0.0007924,0.00074695,0.00023966,0.001285,0.0033182,0.0099365,-0.0054539,0.0052858,0.012066,-0.015465,0.02815,0.02733,0.015481,0.035847,0.057604,6.6825,6.8857,3.5575,7.4374,8.4241,2.2382,-1.9143,1.4486,2.409,-2.6208,0.088241,0.033285,0.038111,0.11467,0.033285,3.0832,3.0445,2.4308,3.1637,3.2521,0.0008191,0.00070879,0.00024581,0.0013138,0.0032557,6
0.092995,0.020187,0.074515,0.056289,0.045579,0.0087828,0.00039502,0.0054498,0.0032813,0.0021833,-0.036458,0.0088505,0.031796,-0.020834,-0.016064,0.093716,0.019875,0.073823,0.057283,0.046725,4.1318,2.9648,4.0836,3.9891,3.8628,-1.7511,0.93578,1.7211,-1.6752,-1.6095,0.015012,0.044698,0.18123,0.015013,0.015014,2.4393,2.2142,2.4321,2.4168,2.3953,0.0086481,0.00040751,0.0055525,0.0031685,0.0020774,0.040197,0.049265,0.051928,0.020073,0.047626,0.0017696,0.0025963,0.0028727,0.00045184,0.0022069,0.011882,0.016231,0.017395,-0.0051364,-0.020717,0.042066,0.050954,0.053597,0.021257,0.046978,2.9134,3.2446,3.3174,2.6271,2.9612,0.85926,1.1382,1.1953,-0.16986,-1.0928,0.086855,0.11141,0.1184,0.026229,0.026252,2.1607,2.2615,2.28,1.9234,2.2407,0.0016158,0.002427,0.0026965,0.00040292,0.0022683,6
0.020478,0.015253,0.025627,0.014836,0.042159,0.00050162,0.0001427,0.000773,0.0002617,0.0016277,-0.0011503,0.010664,-0.0035456,0.001421,0.020516,0.022397,0.011946,0.027803,0.016177,0.040345,3.3114,1.5545,3.4538,1.884,3.5083,-1.2431,0.16744,-1.3464,-0.31992,1.3424,0.017541,0.027308,0.018553,0.019226,0.098209,2.128,1.7904,2.2239,1.5446,2.3295,0.00041934,0.00023264,0.00065673,0.0002201,0.0017774,0.099043,0.045872,0.08896,0.080627,0.014819,0.0088682,0.00244,0.0088901,0.0059221,0.00023236,0.04699,0.0035808,-0.017141,0.037745,0.00452,0.094171,0.049396,0.094288,0.076955,0.015243,4.8195,3.1006,4.4892,4.8086,2.3847,1.8855,-0.41256,-1.6746,1.8786,0.78416,0.2565,0.07805,0.069329,0.20883,0.031969,2.5898,1.8679,2.4957,2.5901,2.1574,0.0098094,0.0021042,0.0079139,0.0065007,0.0002196,6
0.015013,0.0088729,0.021594,0.019035,0.019181,0.00026208,7.61E-05,0.00052937,0.0004172,0.00028258,-0.00086417,0.0036771,-0.0035437,-0.0021749,0.011211,0.016189,0.0087221,0.023008,0.020425,0.01681,3.1093,2.2475,4.1223,4.0573,3.6552,-0.93084,0.40514,-1.5104,-1.4517,1.4027,0.017579,0.017579,0.017579,0.017579,0.045881,2.1343,1.9812,2.424,2.3755,2.3921,0.00022538,7.87E-05,0.00046631,0.00036233,0.0003679,0.050519,0.081496,0.082729,0.047291,0.094735,0.0025516,0.0065675,0.00711,0.0022437,0.0088748,0.019107,0.031816,-0.027384,0.017698,0.036982,0.050513,0.08104,0.084321,0.047368,0.094206,3.1693,4.2574,4.3007,3.0027,4.4894,0.92792,1.5874,-1.6384,0.80994,1.7109,0.11646,0.20543,0.044259,0.10684,0.24212,2.3053,2.5207,2.5251,2.2593,2.5558,0.0025522,0.0066416,0.0068442,0.0022364,0.0089746,6
0.034773,0.02733,0.012864,0.013435,0.030917,0.0014086,0.00088728,9.15E-05,9.79E-05,0.00076703,-0.005941,-0.0027472,0.009446,0.0099467,0.017796,0.037532,0.029787,0.0095654,0.0098935,0.027695,3.7347,3.5029,1.8553,1.6816,3.7118,-1.5191,-1.3804,-0.31701,-0.40363,1.4943,0.023009,0.022482,0.021176,0.020034,0.072219,2.2975,2.2054,1.6462,1.4911,2.3359,0.0012091,0.00074694,0.00016547,0.0001805,0.00095588,0.033641,0.064701,0.054946,0.021758,0.053362,0.0011957,0.0037077,0.0032956,0.00051069,0.0027027,0.0066866,0.028558,-0.0048002,0.0030258,0.019761,0.03458,0.060891,0.057408,0.022599,0.051987,5.2524,5.6384,6.5543,3.8702,8.3555,1.2327,1.9959,-1.7722,0.092997,2.6454,0.093591,0.1901,0.078064,0.046624,0.17314,2.782,2.9382,2.9332,2.1428,3.2447,0.0011317,0.0041862,0.0030191,0.00047342,0.0028475,6
0.054993,0.018464,0.044677,0.031877,0.020633,0.0031306,0.00031786,0.0019174,0.0010858,0.00046389,0.01335,-0.0072081,-0.015904,0.0053923,0.0020004,0.055952,0.017829,0.043788,0.032951,0.021538,8.369,3.6043,7.8709,6.9743,5.0224,2.6198,-1.0346,-2.4842,2.1612,1.393,0.17837,0.018693,0.018694,0.09786,0.056527,3.2436,2.5741,3.2015,3.0699,2.7396,0.0030242,0.00034092,0.001996,0.0010162,0.00042572,0.043367,0.088049,0.071242,0.073732,0.071156,0.001872,0.0078679,0.0052101,0.005312,0.0052588,-0.017909,0.034585,0.027086,-0.031777,0.026093,0.043266,0.088701,0.072181,0.072884,0.072518,3.5481,4.0232,3.9353,3.9557,3.929,-1.3728,1.6926,1.6472,-1.6385,1.647,0.02237,0.21341,0.17169,0.022373,0.17133,2.3418,2.4237,2.41,2.4116,2.4079,0.0018807,0.0077527,0.0050754,0.0054365,0.0050632,6
0.04011,0.07789,0.03992,0.062065,0.021877,0.0014375,0.0065339,0.001844,0.0034952,0.00041057,-0.02142,0.028979,0.01088,-0.032495,-0.012253,0.037914,0.080833,0.042942,0.05912,0.020263,2.4838,3.019,2.4771,2.8697,2.4014,-0.73347,1.3341,0.94946,-1.1614,0.86557,0.020478,0.1702,0.081039,0.020447,0.020437,2.0394,2.1851,2.03,2.15,1.3497,0.0016088,0.0060669,0.0015936,0.0038521,0.00047859,0.023054,0.021014,0.051909,0.05346,0.015236,0.00058465,0.00046786,0.0025156,0.0030187,0.00023434,5.60E-05,0.0040344,0.020191,-0.010665,0.0043706,0.024179,0.02163,0.050156,0.054943,0.015308,3.384,3.4446,6.4815,7.4897,3.4883,-0.19956,1.1555,2.1236,-2.3064,0.82786,0.038238,0.051069,0.15866,0.037753,0.037464,2.1626,2.4302,3.0565,3.1386,2.4589,0.0005315,0.00044161,0.0026945,0.002858,0.00023214,6
0.027464,0.019992,0.083357,0.012912,0.054601,0.00083561,0.00046602,0.0066448,0.0001907,0.0030477,0.0061652,0.00046979,-0.035396,-0.0018037,0.019209,0.028907,0.021588,0.081515,0.013809,0.055206,3.6161,2.6221,4.8248,2.6711,4.8827,1.2431,-0.018108,-1.8895,-0.39925,1.918,0.064886,0.034252,0.017638,0.017637,0.14249,2.3626,1.735,2.601,2.0089,2.6097,0.00075425,0.00039967,0.0069484,0.00016671,0.0029813,0.038582,0.048405,0.024783,0.041204,0.039517,0.001121,0.0028519,0.0005516,0.0012898,0.0019404,0.024326,-0.0078484,0.013149,0.025805,-0.0030407,0.033482,0.053403,0.023486,0.035914,0.044051,2.1564,2.3357,2.3856,2.1823,1.9909,-0.21496,-0.8887,-0.6404,-0.032689,-0.65777,0.067181,0.039293,0.039293,0.074436,0.039293,1.7413,1.9355,1.5855,1.8065,1.7654,0.0014886,0.0023431,0.00061418,0.0016977,0.0015616,6
0.013123,0.011223,0.017347,0.030468,0.019731,0.00018607,0.00014873,0.00032101,0.00094047,0.00041916,0.0041411,-0.001421,-0.0057786,-0.012024,0.0063266,0.013641,0.012196,0.017917,0.030667,0.020473,2.1447,2.5441,1.7444,2.9593,2.5725,-0.11771,-0.24438,-0.38942,-1.1495,0.2807,0.02223,0.016011,0.016011,0.016012,0.039107,1.694,1.8508,1.786,2.2467,1.982,0.00017221,0.00012596,0.0003009,0.00092831,0.00038933,0.058584,0.067798,0.017554,0.051717,0.01956,0.0027617,0.0052182,0.00023192,0.0020212,0.00040396,0.033626,-0.015752,0.010718,0.031469,0.00678,0.052552,0.072237,0.015229,0.044958,0.020099,3.803,3.9872,1.6559,3.5819,2.3161,1.5801,-1.6624,0.60623,1.4592,-0.28315,0.1379,0.032718,0.032719,0.11912,0.032721,2.3539,2.3733,1.8639,2.3034,1.6728,0.0034321,0.0045966,0.00030814,0.0026747,0.0003826,6
0.026972,0.011605,0.017047,0.0099978,0.0077643,0.00075624,0.00012836,0.00027283,0.00010613,6.54E-05,0.006326,-0.0042407,-0.0065253,-0.0018639,-0.00090425,0.0275,0.011329,0.016518,0.010302,0.0080878,7.8303,3.151,4.1872,6.1771,4.8179,2.4276,-0.9722,-1.5106,-1.7262,-1.0019,0.085931,0.012474,0.012479,0.012484,0.012489,3.1859,2.1967,2.6911,2.9556,2.6591,0.00072751,0.00013467,0.00029061,1.00E-04,6.03E-05,0.082192,0.14444,0.12589,0.1413,0.079978,0.0039101,0.024273,0.018591,0.015717,0.0076296,0.059137,-0.025202,-0.018833,0.082867,-0.0061979,0.062531,0.1558,0.13635,0.12537,0.087348,2.5774,3.9274,3.8988,3.9308,3.8832,0.97028,-1.6189,-1.6023,1.6427,-1.6108,0.1694,0.093467,0.086248,0.33391,0.053407,2.061,2.3306,2.3099,2.3632,2.2559,0.0067555,0.020863,0.015847,0.019965,0.0063964,6
0.099626,0.088217,0.016794,0.080815,0.015152,0.010359,0.0074281,0.00026117,0.0068938,0.00023091,0.035957,-0.039902,-0.008025,0.02804,-0.0060966,0.10178,0.086186,0.016161,0.083029,0.015196,4.0614,4.0059,2.1767,3.9723,2.507,1.7129,-1.676,0.50912,1.6618,0.27697,0.2417,0.018222,0.018221,0.19477,0.018221,2.4261,2.4185,1.5459,2.4101,1.802,0.0099253,0.0077822,0.00028205,0.0065311,0.00022959,0.042235,0.046404,0.039647,0.023018,0.037954,0.0021402,0.0014569,0.0018852,0.00035591,0.0017242,-0.00051364,0.030647,0.00092455,0.015272,0.0019176,0.046262,0.03817,0.043419,0.018866,0.041524,3.3206,2.7081,3.2155,2.7414,3.1331,-1.1535,1.0522,-1.0556,1.1262,-0.9732,0.048549,0.099239,0.049059,0.049398,0.049537,2.0706,2.1386,2.0059,2.146,1.9519,0.0017838,0.0021534,0.0015719,0.00052983,0.0014405,6
0.02778,0.014483,0.046829,0.015869,0.05909,0.00085141,0.00023771,0.00233,0.00023758,0.0033453,0.0051713,-0.0013296,0.012418,-0.0066278,-0.02376,0.029179,0.015418,0.048271,0.015414,0.057838,4.2066,3.0268,5.3298,2.3589,5.5565,1.3035,-0.60424,1.9094,-0.28003,-2.041,0.069231,0.017268,0.12714,0.017265,0.017263,2.4921,2.1613,2.715,1.9584,2.7601,0.00077173,0.00020977,0.002193,0.00025181,0.0034917,0.01715,0.088746,0.081725,0.040051,0.055641,0.0003405,0.007435,0.0072485,0.00191,0.0022107,0.0032188,0.040988,-0.025271,-0.003527,0.035407,0.018453,0.086226,0.085138,0.043704,0.047018,2.6119,3.9265,4.0063,3.4858,3.0226,0.94736,1.6452,-1.6677,-1.3475,1.1415,0.035811,0.21365,0.035806,0.035802,0.1224,2.0882,2.4074,2.4046,2.1885,2.1999,0.00029411,0.0078758,0.0066791,0.0016041,0.0030959,6
0.0095535,0.0093316,0.018129,0.021588,0.023603,8.26E-05,0.00010022,0.00037998,0.0005241,0.00061491,0.0047365,0.0018878,-0.0034644,-0.0054132,-0.0066853,0.0090885,0.010011,0.019493,0.022893,0.024797,2.0114,2.2457,3.0767,3.3538,3.459,0.27136,0.69664,-0.97558,-1.1868,-1.2587,0.018683,0.018683,0.018682,0.018682,0.018682,1.9556,2.0021,2.1531,2.2521,2.2879,9.13E-05,8.71E-05,0.00032865,0.00046605,0.00055712,0.05552,0.076345,0.032055,0.089107,0.092287,0.003316,0.0057989,0.0010475,0.0084052,0.007729,-0.015497,0.029292,0.011388,-0.02712,0.043498,0.057585,0.076151,0.032365,0.09168,0.087915,2.9296,3.9506,2.5519,4.5681,4.848,-1.0811,1.3284,-0.55757,-1.7725,1.8989,0.038932,0.1875,0.051836,0.036312,0.23942,2.2699,2.4559,1.6171,2.5593,2.5943,0.0030825,0.0058285,0.0010275,0.00794,0.0085169,6
0.064844,0.059442,0.049473,0.055097,0.034038,0.0048461,0.0031315,0.0028641,0.0033594,0.00113,0.018107,-0.032065,0.012504,0.018659,-0.015955,0.069614,0.05596,0.053517,0.05796,0.033615,2.663,2.2431,2.4839,2.7333,2.3827,0.92187,-0.80754,0.72211,1.0657,-0.69292,0.13279,0.020951,0.097622,0.11601,0.020947,2.0478,2.0269,1.9732,2.1055,2.0225,0.0042048,0.0035334,0.0024476,0.0030357,0.0011586,0.047355,0.022493,0.043735,0.05091,0.020048,0.0023552,0.00055444,0.0017807,0.0027497,0.00031302,-0.010067,-0.0013821,0.017146,-0.0096003,0.010833,0.048531,0.023547,0.042198,0.052437,0.017693,7.681,4.7629,7.5591,8.2548,3.659,-2.3928,-1.1474,2.4146,-2.5657,1.4301,0.034062,0.034107,0.13844,0.034193,0.051952,3.1655,2.6414,3.1653,3.2137,2.5914,0.0022425,0.00050595,0.0019128,0.0025918,0.00040192,6
